account_id,customer_id,account_type,currency,balance,opened_date,status,recalculated_balance
ACC_004289,CUST_00436,savings,GBP,1235.59,2021-08-29,active,4559.57
ACC_004290,CUST_00268,checking,GBP,4568.19,2021-04-07,closed,9758.08
ACC_004291,CUST_04863,checking,USD,5683.74,2022-05-24,active,11927.73
ACC_004292,CUST_00037,checking,EUR,1977.85,2022-06-03,suspended,9927.33
ACC_004293,CUST_00709,checking,USD,4432.14,2023-01-18,suspended,8923.17
ACC_004294,CUST_02680,checking,GBP,1718.31,2023-05-05,suspended,4419.58
ACC_004295,CUST_01153,checking,EUR,4613.67,2026-02-01,suspended,6777.13
ACC_004296,CUST_04549,savings,EUR,10176.49,2021-07-15,closed,7894.76
ACC_004297,CUST_01077,checking,EUR,5515.14,2024-10-29,closed,2314.49
ACC_004298,CUST_00946,checking,USD,255.28,2023-12-25,active,10052.41
ACC_004299,CUST_04216,savings,EUR,5993.39,2021-10-30,active,4955.36
ACC_004300,CUST_02546,savings,GBP,8935.44,2025-09-02,suspended,-996893.5599999999
ACC_004301,CUST_00579,savings,EUR,847.83,2023-09-09,closed,7524.200000000001
ACC_004302,CUST_00371,savings,EUR,1863.52,2025-01-14,suspended,9715.130000000001
ACC_004303,CUST_03303,savings,USD,5775.05,2026-01-16,active,11377.31
ACC_004304,CUST_00562,checking,EUR,4738.65,2021-08-03,active,5561.71
ACC_004305,CUST_02948,checking,EUR,8633.51,2023-06-08,suspended,6128.75
ACC_004306,CUST_01982,checking,GBP,4458.09,2025-08-19,closed,2204.2200000000003
ACC_004307,CUST_04341,savings,EUR,7476.34,2023-09-03,closed,4925.79
ACC_004308,CUST_04470,checking,GBP,9584.31,2022-12-31,suspended,6836.77
ACC_004309,CUST_03516,checking,GBP,2397.23,2025-12-09,suspended,10203.39
ACC_004310,CUST_04488,savings,USD,7243.02,2021-05-11,closed,4033.35
ACC_004311,CUST_02454,savings,USD,3797.42,2024-08-28,closed,2781.3999999999996
ACC_004312,CUST_01448,checking,GBP,-1645.71,2024-12-09,closed,9784.93
ACC_004313,CUST_02440,checking,GBP,6429.13,2025-08-20,suspended,9775.56
ACC_004314,CUST_00388,checking,EUR,6798.32,2026-01-16,active,4840.27
ACC_004315,CUST_03649,checking,EUR,352.27,2024-07-13,suspended,9949.5
ACC_004316,CUST_00410,checking,EUR,3638.21,2023-09-16,closed,9172.25
ACC_004317,CUST_02748,checking,GBP,3130.98,2024-01-13,closed,10709.25
ACC_004318,CUST_03252,savings,GBP,7429.96,2021-05-06,suspended,9114.8
ACC_004319,CUST_01497,savings,USD,352.43,2021-02-24,active,6323.02
ACC_004320,CUST_04430,checking,EUR,5320.28,2023-05-15,active,1197.4099999999999
ACC_004321,CUST_00348,checking,USD,-2019.08,2025-06-07,suspended,3885.04
ACC_004322,CUST_02535,savings,USD,6138.53,2022-08-28,suspended,3877.69
ACC_004323,CUST_00833,savings,GBP,5375.39,2022-06-14,active,9751.39
ACC_004324,CUST_00820,checking,USD,3467.12,2022-12-04,closed,7269.650000000001
ACC_004325,CUST_00776,savings,GBP,9284.89,2026-01-03,closed,7647.0
ACC_004326,CUST_02416,checking,USD,-2869.45,2024-05-20,closed,13246.66
ACC_004327,CUST_00442,savings,GBP,4945.54,2025-07-30,suspended,7860.76
ACC_004328,CUST_00194,checking,USD,8592.8,2023-05-02,suspended,10177.75
ACC_004329,CUST_03038,savings,EUR,5386.43,,closed,7128.43
ACC_004330,CUST_00681,savings,GBP,9098.2,2024-11-21,active,3357.2200000000003
ACC_004331,CUST_01107,savings,EUR,3648.28,2022-11-02,closed,2981.8599999999997
ACC_004332,CUST_04635,checking,GBP,4498.52,2023-11-30,active,4667.18
ACC_004333,CUST_01293,checking,USD,8699.77,2025-05-05,active,2268.48
ACC_004334,CUST_00646,checking,GBP,7683.66,2025-03-19,closed,3114.42
ACC_004335,CUST_01757,savings,EUR,12197.76,2021-07-09,suspended,5943.139999999999
ACC_004336,CUST_99999,checking,EUR,5308.45,2024-05-29,suspended,5360.57
ACC_004337,CUST_02783,savings,EUR,5600.74,2024-06-12,closed,5448.74
ACC_004338,CUST_00359,checking,GBP,3615.8,2024-03-20,closed,-991957.83
ACC_004339,CUST_01566,savings,EUR,4387.84,2021-04-03,suspended,11360.44
ACC_004340,CUST_04511,savings,EUR,8234.2,2021-10-11,suspended,3461.69
ACC_004341,CUST_04832,checking,USD,4999.2,2021-09-05,active,-993586.75
ACC_004342,CUST_01889,savings,GBP,2578.13,2025-05-11,active,2516.42
ACC_004343,CUST_03216,checking,USD,3871.84,2024-09-20,suspended,4406.82
ACC_004344,CUST_01771,checking,USD,4729.01,2022-08-28,active,3935.85
ACC_004345,CUST_01665,savings,GBP,2772.47,2025-08-21,closed,3664.99
ACC_004346,CUST_02852,savings,GBP,3626.12,2021-08-03,active,4506.68
ACC_004347,CUST_03509,savings,USD,2000.62,2023-05-11,suspended,5180.74
ACC_004348,CUST_02328,savings,GBP,3732.19,2025-01-02,suspended,9248.220000000001
ACC_004349,CUST_02456,savings,GBP,8498.63,2021-11-18,suspended,6853.0599999999995
ACC_004350,CUST_02759,savings,USD,5145.17,2022-10-14,closed,10891.17
ACC_004351,CUST_02835,savings,EUR,12383.96,2022-03-30,suspended,1299.55
ACC_004352,CUST_04645,checking,GBP,2708.4,2025-01-13,active,6577.79
ACC_004353,CUST_02960,checking,GBP,,2023-10-09,active,6416.22
ACC_004354,CUST_00485,checking,EUR,5666.62,2023-11-06,suspended,7281.47
ACC_004355,CUST_04731,savings,USD,6951.32,2023-11-15,active,9822.52
ACC_004356,CUST_03258,checking,USD,3181.79,2024-11-28,active,1601.8799999999999
ACC_004357,CUST_00603,checking,USD,3894.6,2023-09-25,closed,1357.17
ACC_004358,CUST_03911,checking,GBP,6221.77,2021-10-22,suspended,604.12
ACC_004359,CUST_01979,checking,USD,3485.99,2023-08-09,closed,6822.85
ACC_004360,CUST_01026,savings,USD,-320.41,2025-09-22,active,10509.91
ACC_004361,CUST_04671,checking,EUR,8931.35,2024-05-05,suspended,5518.59
ACC_004362,CUST_03071,savings,GBP,7664.29,2023-11-30,active,5013.12
ACC_004363,CUST_03216,checking,EUR,3748.59,2024-04-05,closed,1006834.13
ACC_004364,CUST_01287,checking,EUR,5654.95,2023-06-12,active,6279.62
ACC_004365,CUST_01785,savings,USD,8020.49,2024-01-22,closed,5202.110000000001
ACC_004366,CUST_00090,savings,EUR,9032.66,2024-02-02,active,7136.57
ACC_004367,CUST_03108,checking,EUR,5312.78,2021-08-18,active,6459.8
ACC_004368,CUST_03204,savings,EUR,3243.92,2022-01-18,active,2146.68
ACC_004369,CUST_03763,checking,GBP,9392.81,2022-06-24,suspended,6337.83
ACC_004370,CUST_00500,savings,USD,,2025-07-18,suspended,7465.83
ACC_004371,CUST_01224,savings,GBP,4558.41,2021-04-26,closed,11804.89
ACC_004372,CUST_02711,savings,GBP,5789.64,2022-04-16,active,6210.29
ACC_004373,CUST_99999,savings,USD,8464.18,2022-05-30,closed,5492.15
ACC_004374,CUST_00380,checking,GBP,4883.6,2024-11-27,active,8033.4
ACC_004375,CUST_04431,checking,USD,7958.0,2024-07-06,closed,14458.7
ACC_004376,CUST_01990,savings,GBP,4374.37,2023-12-24,active,12442.42
ACC_004377,CUST_00724,checking,EUR,,2025-05-05,closed,2758.64
ACC_004378,CUST_01801,savings,USD,2155.73,2023-03-21,active,7101.530000000001
ACC_004379,CUST_02306,checking,EUR,8208.83,2021-06-10,closed,6780.29
ACC_004380,CUST_04608,checking,EUR,2971.88,2023-02-06,suspended,8905.69
ACC_004381,CUST_01524,savings,GBP,6377.86,2022-11-20,suspended,9394.31
ACC_004382,CUST_04862,checking,EUR,540.3,2022-04-25,active,6695.34
ACC_004383,CUST_03237,savings,GBP,5074.44,2022-10-26,active,7670.32
ACC_004384,CUST_03433,savings,GBP,5564.37,2025-08-24,suspended,4590.299999999999
ACC_004385,CUST_01158,checking,EUR,2956.02,2023-06-12,closed,3205.44
ACC_004386,CUST_04265,savings,GBP,4670.68,2022-04-02,closed,7066.21
ACC_004387,CUST_03784,checking,GBP,5786.3,2021-06-30,suspended,5181.39
ACC_004388,CUST_04881,savings,GBP,6689.81,2021-07-17,closed,6845.13
ACC_004389,CUST_00938,savings,EUR,5300.43,2022-07-04,active,12303.82
ACC_004390,CUST_01848,savings,GBP,8997.33,2024-03-28,active,8208.55
ACC_004391,CUST_03534,savings,GBP,8474.79,2022-05-26,suspended,7480.610000000001
ACC_004392,CUST_04980,savings,GBP,4908.14,2021-04-18,closed,4812.76
ACC_004393,CUST_04296,savings,USD,1009.01,2021-07-23,suspended,2895.65
ACC_004394,CUST_04004,savings,USD,3538.77,2023-04-30,closed,10470.28
ACC_004395,CUST_04632,savings,EUR,-1687.38,2022-04-10,active,4850.27
ACC_004396,CUST_00918,checking,GBP,4450.61,,suspended,3961.34
ACC_004397,CUST_03042,checking,USD,9205.26,2023-08-28,suspended,8003.71
ACC_004398,CUST_00668,checking,USD,7373.03,2023-01-23,suspended,4375.14
ACC_004399,CUST_03799,checking,GBP,5250.53,2022-09-24,suspended,8127.21
ACC_004400,CUST_00771,checking,USD,2817.61,2026-01-11,suspended,4268.64
ACC_004401,CUST_00364,savings,EUR,5366.91,2022-07-15,active,1005370.22
ACC_004402,CUST_03921,savings,GBP,11393.68,2022-12-22,suspended,5944.89
ACC_004403,CUST_03075,savings,USD,9463.1,2024-08-29,suspended,10728.07
ACC_004404,CUST_03928,savings,USD,4549.11,2021-12-07,closed,4237.29
ACC_004405,CUST_02717,checking,GBP,554.16,2024-01-26,suspended,829.73
ACC_004406,CUST_00786,savings,GBP,11624.29,2021-06-13,suspended,7519.45
ACC_004407,CUST_03905,savings,GBP,2813.48,2025-01-07,active,-993012.22
ACC_004408,CUST_01455,savings,USD,6590.23,2024-11-23,closed,5542.84
ACC_004409,CUST_04396,savings,USD,323.85,2025-12-18,active,8417.15
ACC_004410,CUST_01108,savings,GBP,4030.75,2021-10-22,closed,8539.779999999999
ACC_004411,CUST_00726,checking,EUR,311.65,2022-04-26,closed,-996814.72
ACC_004412,CUST_02283,savings,USD,1514.34,2025-04-13,active,8055.98
ACC_004413,CUST_04299,savings,GBP,2225.85,2024-04-22,closed,19072.73
ACC_004414,CUST_02948,savings,USD,6431.01,2022-08-08,active,2933.7400000000002
ACC_004415,CUST_01036,savings,GBP,4711.73,2024-06-19,active,9669.41
ACC_004416,CUST_01702,savings,EUR,13136.78,,suspended,6752.26
ACC_004417,CUST_01222,savings,GBP,8401.39,2025-05-11,active,4510.01
ACC_004418,CUST_03595,checking,EUR,8466.47,2023-08-15,active,10912.06
ACC_004419,CUST_00845,savings,EUR,6511.0,2021-05-04,suspended,9781.17
ACC_004420,CUST_01588,savings,GBP,5828.16,2021-05-26,suspended,10700.79
ACC_004421,CUST_00766,checking,EUR,8567.17,2023-03-25,active,7529.39
ACC_004422,CUST_03335,checking,EUR,-2143.66,2023-03-22,active,12733.2
ACC_004423,CUST_00023,savings,EUR,3133.37,2025-09-25,suspended,8462.789999999999
ACC_004424,CUST_04873,savings,EUR,918.52,2024-08-12,closed,4025.21
ACC_004425,CUST_03765,checking,EUR,-652.87,2022-05-19,suspended,7697.79
ACC_004426,CUST_00786,savings,GBP,2693.92,2023-02-01,active,5486.610000000001
ACC_004427,CUST_00187,savings,USD,1556.64,2025-10-05,active,9718.369999999999
ACC_004428,CUST_03405,savings,EUR,8582.59,2021-12-27,closed,5341.22
ACC_004429,CUST_03097,savings,GBP,5274.9,2023-04-14,suspended,7535.08
ACC_004430,CUST_04349,savings,GBP,-1029.89,2026-02-15,active,2836.06
ACC_004431,CUST_02159,savings,USD,5942.12,2022-09-09,suspended,8792.1
ACC_004432,CUST_02260,savings,USD,1963.42,2023-03-25,closed,4345.26
ACC_004433,CUST_03210,savings,GBP,5186.89,2022-10-21,suspended,5116.36
ACC_004434,CUST_00664,savings,GBP,6181.17,2025-05-25,closed,5117.9
ACC_004435,CUST_03988,savings,USD,2748.55,2024-09-16,active,1007377.2899999999
ACC_004436,CUST_03005,checking,USD,5652.08,2022-06-08,closed,9451.52
ACC_004437,CUST_03421,checking,EUR,6206.22,2024-08-06,active,7422.91
ACC_004438,CUST_03138,savings,USD,4507.19,2021-02-27,closed,13137.68
ACC_004439,CUST_01253,savings,USD,2841.13,2024-11-19,suspended,11441.42
ACC_004440,CUST_99999,checking,EUR,5009.43,2024-02-06,active,5046.6900000000005
ACC_004441,CUST_02483,checking,EUR,,2021-07-27,closed,5670.01
ACC_004442,CUST_00296,checking,EUR,5949.56,2021-11-06,closed,2135.2400000000002
ACC_004443,CUST_01608,checking,USD,4208.68,2023-10-16,active,2731.79
ACC_004444,CUST_01840,checking,EUR,1423.94,2023-05-27,active,3002.59
ACC_004445,CUST_02476,checking,GBP,4492.97,2023-09-11,closed,5407.41
ACC_004446,CUST_01554,savings,GBP,5980.03,2024-09-08,closed,9857.630000000001
ACC_004447,CUST_01103,checking,GBP,5555.41,2022-10-06,active,5509.19
ACC_004448,CUST_02420,savings,EUR,4667.22,2024-05-18,active,6473.68
ACC_004449,CUST_03366,savings,USD,3540.16,2023-03-15,closed,1006165.03
ACC_004450,CUST_04544,checking,EUR,3384.97,2021-07-08,suspended,9850.46
ACC_004451,CUST_01239,savings,USD,3696.37,2023-09-17,suspended,7729.51
ACC_004452,CUST_04204,savings,USD,8228.48,2023-04-02,suspended,5939.45
ACC_004453,CUST_04038,savings,USD,2156.45,2025-06-09,suspended,7650.04
ACC_004454,CUST_03338,savings,USD,5272.97,2023-02-19,active,7143.55
ACC_004455,CUST_02548,savings,USD,1226.01,2023-08-19,suspended,4589.25
ACC_004456,CUST_04676,checking,EUR,7294.2,2026-01-23,active,6295.639999999999
ACC_004457,CUST_01646,checking,GBP,3391.6,2021-04-21,active,10562.97
ACC_004458,CUST_02307,checking,GBP,2523.16,2022-11-24,closed,3182.9700000000003
ACC_004459,CUST_00471,checking,USD,5646.35,2026-02-08,active,6088.53
ACC_004460,CUST_01842,savings,EUR,-2382.24,2025-06-14,active,7050.11
ACC_004461,CUST_00284,savings,GBP,1101.57,2022-08-12,active,6299.450000000001
ACC_004462,CUST_02996,checking,EUR,6082.73,2025-04-05,active,5477.11
ACC_004463,CUST_03062,checking,EUR,8043.82,2023-04-17,closed,3074.91
ACC_004464,CUST_03198,checking,EUR,6352.81,2022-02-26,closed,5527.52
ACC_004465,CUST_03715,checking,USD,5418.3,2025-08-08,suspended,7906.15
ACC_004466,CUST_02197,checking,GBP,12231.15,2023-08-05,closed,6719.05
ACC_004467,CUST_01965,checking,EUR,6474.2,2023-07-15,suspended,2241.02
ACC_004468,CUST_03868,checking,EUR,1866.46,2021-07-19,closed,6846.98
ACC_004469,CUST_04871,checking,GBP,,2023-01-16,closed,7985.639999999999
ACC_004470,CUST_01709,checking,GBP,3076.9,2024-02-25,active,6424.96
ACC_004471,CUST_01450,checking,EUR,2875.29,2025-07-17,closed,8063.820000000001
ACC_004472,CUST_00181,savings,USD,857.2,,closed,6232.36
ACC_004473,CUST_02509,savings,EUR,3765.76,2022-07-19,active,7194.43
ACC_004474,CUST_03269,savings,EUR,1311.52,2024-05-16,closed,5948.34
ACC_004475,CUST_04716,checking,EUR,6672.27,2022-11-18,closed,6412.360000000001
ACC_004476,CUST_03659,savings,GBP,4623.75,2025-11-04,active,9209.369999999999
ACC_004477,CUST_00110,checking,EUR,917.14,2024-02-29,active,1105.6
ACC_004478,CUST_01962,checking,USD,4756.87,2024-04-20,suspended,6774.91
ACC_004479,CUST_00972,checking,GBP,7981.49,2024-10-02,closed,4360.08
ACC_004480,CUST_99999,checking,GBP,9866.78,2025-07-19,suspended,6371.52
ACC_004481,CUST_02169,savings,GBP,-368.85,2023-10-18,active,7554.91
ACC_004482,CUST_03403,savings,EUR,2664.96,2021-03-28,closed,6282.71
ACC_004483,CUST_02530,savings,USD,1131.95,2022-09-20,active,9904.19
ACC_004484,CUST_03709,checking,GBP,6060.65,2025-06-08,suspended,2103.17
ACC_004485,CUST_03751,savings,GBP,773.27,2023-03-23,suspended,7093.32
ACC_004486,CUST_00148,savings,USD,8177.71,2025-03-13,suspended,931.99
ACC_004487,CUST_00999,checking,USD,8611.08,,closed,5211.84
ACC_004488,CUST_01368,savings,GBP,7454.36,2021-03-22,active,6153.3
ACC_004489,CUST_03017,checking,GBP,2848.14,2022-08-18,suspended,4681.26
ACC_004490,CUST_02300,checking,GBP,3037.04,2022-12-28,active,7518.610000000001
ACC_004491,CUST_02971,checking,USD,3630.06,2022-12-03,active,4653.3
ACC_004492,CUST_03546,checking,EUR,8315.23,2024-04-15,closed,460.15999999999997
ACC_004493,CUST_04080,savings,GBP,-94.1,2025-05-16,closed,3754.25
ACC_004494,CUST_01589,savings,USD,6158.37,2024-05-31,suspended,4813.64
ACC_004495,CUST_00207,checking,EUR,2199.65,2025-01-04,suspended,2994.1
ACC_004496,CUST_01209,savings,EUR,3741.74,2023-12-11,closed,6049.41
ACC_004497,CUST_03710,savings,USD,7208.43,2021-08-31,closed,3290.18
ACC_004498,CUST_03279,checking,EUR,453.66,2021-05-26,active,9378.46
ACC_004499,CUST_01597,checking,GBP,4166.78,2022-06-24,active,5762.2
ACC_004500,CUST_02282,savings,USD,4613.49,2023-09-25,active,12621.470000000001
ACC_004501,CUST_02925,savings,EUR,4887.82,2021-07-11,suspended,3434.5299999999997
ACC_004502,CUST_00515,savings,EUR,4690.46,2025-01-18,closed,9037.97
ACC_004503,CUST_04252,savings,GBP,6669.97,2022-03-15,active,8003.8
ACC_004504,CUST_01245,checking,USD,3644.03,2022-12-16,active,7981.280000000001
ACC_004505,CUST_99999,savings,EUR,6096.1,,active,6135.93
ACC_004506,CUST_02619,checking,USD,5989.52,2022-09-06,active,12653.32
ACC_004507,CUST_00982,checking,GBP,5858.21,2022-02-06,suspended,6738.21
ACC_004508,CUST_02466,savings,USD,6583.52,2021-07-29,suspended,5593.1900000000005
ACC_004509,CUST_01011,savings,EUR,5846.24,,suspended,14128.57
ACC_004510,CUST_00711,checking,GBP,4730.98,2023-07-01,active,15053.76
ACC_004511,CUST_01625,savings,GBP,1193.16,2022-08-09,closed,9868.62
ACC_004512,CUST_02833,checking,USD,9071.56,2022-09-03,active,4162.57
ACC_004513,CUST_04244,checking,GBP,10083.88,2021-06-10,suspended,11648.22
ACC_004514,CUST_00219,savings,USD,,2021-05-27,suspended,5334.95
ACC_004515,CUST_03970,savings,EUR,6369.22,2025-03-06,active,12363.73
ACC_004516,CUST_03059,checking,USD,3357.16,2025-08-24,suspended,3927.46
ACC_004517,CUST_01746,savings,GBP,2839.34,2025-07-03,active,12085.14
ACC_004518,CUST_01235,checking,GBP,5165.95,2021-06-27,suspended,4695.42
ACC_004519,CUST_99999,savings,GBP,13422.37,2024-01-23,closed,13932.6
ACC_004520,CUST_02978,checking,USD,9786.04,,suspended,2472.29
ACC_004521,CUST_01819,checking,GBP,9336.6,2022-08-13,active,11873.15
ACC_004522,CUST_01856,checking,EUR,6556.32,2022-10-09,active,5982.35
ACC_004523,CUST_04155,checking,GBP,2247.42,2022-05-04,closed,8846.54
ACC_004524,CUST_03253,savings,GBP,8110.45,2025-07-06,suspended,5768.7699999999995
ACC_004525,CUST_03761,savings,USD,-3526.62,2022-07-05,active,12588.98
ACC_004526,CUST_03187,checking,GBP,6172.62,2023-11-04,suspended,8798.08
ACC_004527,CUST_01297,savings,EUR,8293.63,2025-10-11,active,9479.26
ACC_004528,CUST_00808,savings,EUR,5454.45,2024-06-30,active,10057.48
ACC_004529,CUST_01277,checking,GBP,9978.12,2022-05-23,closed,9631.49
ACC_004530,CUST_04535,savings,USD,722.34,2023-10-17,suspended,5949.099999999999
ACC_004531,CUST_04589,savings,USD,9802.09,2025-01-14,active,1542.75
ACC_004532,CUST_04038,checking,USD,4526.86,2021-12-10,closed,4675.62
ACC_004533,CUST_99999,checking,EUR,9352.35,2021-11-13,closed,4194.33
ACC_004534,CUST_01640,checking,EUR,8060.59,2021-11-13,closed,9723.83
ACC_004535,CUST_01073,savings,GBP,9542.21,2022-10-06,active,8177.97
ACC_004536,CUST_01251,savings,GBP,7926.4,2023-03-11,suspended,4218.47
ACC_004537,CUST_04164,savings,USD,7075.8,2025-06-20,active,9988.11
ACC_004538,CUST_04976,checking,EUR,9098.49,2025-01-06,active,5262.51
ACC_004539,CUST_02835,savings,USD,5166.44,2022-03-24,suspended,2525.95
ACC_004540,CUST_01508,savings,USD,6807.03,2022-09-06,closed,8170.6
ACC_004541,CUST_03317,savings,EUR,4989.15,2022-03-26,active,5634.18
ACC_004542,CUST_02765,savings,EUR,2942.5,2022-08-11,suspended,6306.43
ACC_004543,CUST_00403,checking,GBP,6580.84,2022-09-13,,7348.2300000000005
ACC_004544,CUST_03922,savings,GBP,5590.24,2021-04-09,suspended,4091.53
ACC_004545,CUST_00939,savings,EUR,8770.92,2021-04-06,closed,10780.03
ACC_004546,CUST_04028,checking,GBP,4423.24,2022-08-11,active,8512.87
ACC_004547,CUST_00051,checking,USD,2717.93,2025-09-25,closed,5178.1
ACC_004548,CUST_01876,checking,GBP,8729.03,2021-08-01,suspended,6627.26
ACC_004549,CUST_04601,checking,GBP,5190.02,2025-04-25,active,3366.3
ACC_004550,CUST_00587,savings,EUR,2626.31,2025-07-01,active,9328.86
ACC_004551,CUST_03287,savings,USD,9167.14,2025-08-17,closed,5677.7
ACC_004552,CUST_03271,savings,USD,7780.28,2022-05-23,suspended,6458.19
ACC_004553,CUST_03879,checking,EUR,10546.5,2025-07-09,active,14211.84
ACC_004554,CUST_02570,checking,EUR,3977.26,2025-12-15,active,8749.59
ACC_004555,CUST_02961,checking,EUR,3557.55,2022-04-01,suspended,8812.960000000001
ACC_004556,CUST_00595,savings,USD,1740.29,2023-05-27,suspended,8225.81
ACC_004557,CUST_00551,checking,GBP,3299.28,2021-11-03,closed,7714.67
ACC_004558,CUST_02192,savings,GBP,3840.92,2025-01-20,suspended,9900.4
ACC_004559,CUST_02803,checking,EUR,7049.0,2021-06-17,closed,4166.82
ACC_004560,CUST_00138,savings,USD,2211.89,2023-03-30,suspended,6348.19
ACC_004561,CUST_03079,savings,USD,3009.99,2022-09-28,closed,4774.74
ACC_004562,CUST_03693,checking,EUR,10089.97,2024-09-25,active,2843.26
ACC_004563,CUST_00493,checking,GBP,,2025-09-05,active,12408.51
ACC_004564,CUST_00148,checking,GBP,6440.78,2025-08-02,closed,1999.35
ACC_004565,CUST_01296,savings,GBP,1128.75,2024-01-14,suspended,2023.41
ACC_004566,CUST_99999,savings,GBP,2584.24,2025-08-03,suspended,5266.49
ACC_004567,CUST_00735,savings,EUR,9270.09,2021-06-14,active,4450.31
ACC_004568,CUST_01653,savings,USD,5214.73,2021-07-24,closed,4646.5599999999995
ACC_004569,CUST_03305,checking,USD,12971.23,2024-01-23,suspended,9502.31
ACC_004570,CUST_03718,checking,GBP,6880.44,2025-03-15,suspended,5780.280000000001
ACC_004571,CUST_04286,checking,GBP,2510.98,2021-07-06,active,4436.02
ACC_004572,CUST_01351,checking,EUR,6673.22,2025-12-29,closed,1073.3
ACC_004573,CUST_01895,savings,USD,8389.92,2022-09-20,active,3111.94
ACC_004574,CUST_01080,checking,USD,6565.8,2021-10-12,closed,8394.46
ACC_004575,CUST_00231,checking,EUR,4353.92,2021-12-27,suspended,4289.39
ACC_004576,CUST_04724,checking,USD,-73.17,2024-05-25,suspended,4681.73
ACC_004577,CUST_03443,checking,GBP,4032.66,2022-05-28,suspended,4109.32
ACC_004578,CUST_01703,checking,GBP,10002.85,2021-04-10,active,7881.2
ACC_004579,CUST_04936,savings,USD,2609.85,2022-11-11,closed,10208.24
ACC_004580,CUST_02693,checking,GBP,3764.54,2022-04-19,active,3809.8999999999996
ACC_004581,CUST_04198,checking,GBP,7979.87,2021-02-26,active,4504.38
ACC_004582,CUST_01021,savings,GBP,6859.11,2024-01-11,active,8722.04
ACC_004583,CUST_00991,savings,EUR,1070.3,2021-11-26,active,11684.19
ACC_004584,CUST_02859,checking,EUR,4674.15,2022-02-06,closed,3990.7400000000002
ACC_004585,CUST_02316,checking,EUR,9220.91,2021-05-27,closed,5985.61
ACC_004586,CUST_00056,savings,GBP,5079.44,2022-01-07,active,7728.400000000001
ACC_004587,CUST_03447,checking,EUR,9293.69,2025-02-17,closed,4835.55
ACC_004588,CUST_02532,checking,EUR,9463.33,2022-07-07,closed,3506.32
ACC_004589,CUST_02439,checking,USD,2217.02,2022-10-16,closed,5849.18
ACC_004590,CUST_02535,savings,EUR,4114.86,2024-11-26,active,3105.09
ACC_004591,CUST_03159,checking,EUR,6972.81,2021-07-28,suspended,1050.1499999999999
ACC_004592,CUST_00276,checking,EUR,386.94,2021-06-19,active,14375.400000000001
ACC_004593,CUST_00188,checking,GBP,4330.85,2021-03-29,closed,5010.3099999999995
ACC_004594,CUST_02578,savings,EUR,6638.56,2021-04-12,active,11983.22
ACC_004595,CUST_00308,checking,EUR,3133.25,2021-07-27,suspended,6471.76
ACC_004596,CUST_03494,savings,EUR,6764.32,2022-11-26,closed,3377.19
ACC_004597,CUST_00647,savings,USD,3199.48,2024-12-29,suspended,8244.960000000001
ACC_004598,CUST_02933,savings,USD,3166.24,2024-10-30,suspended,7964.04
ACC_004599,CUST_03114,savings,EUR,7232.56,2025-06-30,active,4594.04
ACC_004600,CUST_00405,checking,USD,9104.13,2022-11-02,closed,6318.32
ACC_004601,CUST_00065,savings,EUR,2867.77,2025-03-21,closed,2445.67
ACC_004602,CUST_00902,savings,USD,1365.92,2021-04-19,active,6549.54
ACC_004603,CUST_03790,checking,USD,4888.23,2021-08-06,active,7698.8
ACC_004604,CUST_03494,checking,GBP,6400.7,2024-06-02,active,2079.79
ACC_004605,CUST_02572,checking,USD,2837.82,2024-10-08,suspended,8859.12
ACC_004606,CUST_04584,checking,USD,9982.07,2025-02-14,,8512.84
ACC_004607,CUST_02856,checking,EUR,4559.48,2021-04-28,suspended,8962.89
ACC_004608,CUST_03560,savings,EUR,2811.9,2023-01-09,closed,3817.5200000000004
ACC_004609,CUST_02144,checking,USD,10795.11,2022-05-16,active,1128.66
ACC_004610,CUST_02518,checking,GBP,8799.63,2022-04-12,closed,13097.07
ACC_004611,CUST_00993,checking,USD,2817.72,2024-08-26,suspended,3750.55
ACC_004612,CUST_04825,savings,USD,,2025-04-18,active,10765.68
ACC_004613,CUST_02117,checking,USD,,2024-04-07,closed,9016.07
ACC_004614,CUST_02335,savings,USD,7302.73,2021-08-06,closed,7398.13
ACC_004615,CUST_03358,checking,GBP,10331.97,2021-06-04,suspended,4823.27
ACC_004616,CUST_04598,savings,GBP,1373.49,2026-01-23,active,5472.49
ACC_004617,CUST_00391,checking,USD,3386.69,2024-02-24,closed,4824.9
ACC_004618,CUST_01051,checking,USD,3452.51,2021-08-31,active,1007578.22
ACC_004619,CUST_04715,checking,GBP,5796.83,2024-03-17,active,16514.62
ACC_004620,CUST_01291,savings,GBP,6420.0,2025-05-02,suspended,11730.32
ACC_004621,CUST_03649,savings,GBP,4732.7,2022-08-06,suspended,8817.41
ACC_004622,CUST_01419,savings,EUR,-45.52,2025-02-06,active,2319.41
ACC_004623,CUST_03923,checking,EUR,1306.97,2023-05-23,suspended,6979.150000000001
ACC_004624,CUST_02848,savings,EUR,2349.35,2025-09-12,suspended,8784.93
ACC_004625,CUST_03381,checking,EUR,6679.69,2024-04-29,closed,5124.32
ACC_004626,CUST_04797,savings,GBP,814.67,2023-02-23,active,5608.76
ACC_004627,CUST_02002,savings,GBP,2258.95,2024-07-14,closed,10597.99
ACC_004628,CUST_02278,checking,EUR,1599.07,2022-09-23,closed,3082.3599999999997
ACC_004629,CUST_00525,savings,USD,6023.91,2022-09-06,suspended,7518.49
